Response ID,Time Started,Date Submitted,Status,Country,City,Region,Postal,City Name,State,Grade,Other:Grade,Gender,Ethnicity,How can a company know it made a profit?,"If you take out a loan from the bank, you must:","Your company made 10 of the same bracelet. Your total expenses, including bracelet materials, were $80. To make a profit how much should each bracelet cost?",What does a venture capitalist receive in exchange for investing in a company?,Why is it important to keep careful records of all your finances?,"If a company sells shares of stock, the company is:",What is the profit equation?,Money a company earns from selling a product or service is called:,The most important goal of marketing is to:,"When developing a product, during the manufacturing stage the company needs to:","When deciding on a price for a product, what factor(s) should a company consider?",I make an effort to get along with my teammates.,I am confident speaking in front of others.,I think about the advantages and disadvantages of a choice before making a decision.,The things I learn in school will help me in the real world.,I am confident leading others.,I listen to other people's ideas while working in a group.,How I say something is just important as what I say.,I am able to motivate others.,I analyze the effects of my decisions.,I think that math is important.,I discuss my ideas with others.,I can come to a compromise with others when we disagree.,I develop different ways of solving a problem.,I take charge on work that needs to get done.,I think learning is fun.,I contribute and pitch in when working in a group.,Score,What have you learned about teamwork from school?,What have you learned about leadership from school?,What do you know about managing money?,Quiz Score
6429,1/29/2015 15:25,1/29/2015 15:45,Complete,Canada,Ottawa,ON,k1y4h7,Bridgeport,Connecticut,6,,Female,Other/Multi-Racial,It earned the most revenue during sales,Just repay balance of the loan.,$8 ,A promise to repay the loan plus interest.,All of the above.,Losing a part of the ownership of the company in exchange for money.,Expenses x Revenue = Profit,Profit.,All of the above.,Sell the product to your customers.,All of the above.,4,2,4,4,4,3,4,4,4,3,3,4,4,4,3,4,,I learned that its important to not argue when we have different opinions and thoughts.,what I learned about leadership is that we have show good exsamples to others.,I know that we have to keep the money in order and put some things on sale so that we could get more costumers.,36
6430,1/29/2015 15:27,1/29/2015 15:36,Complete,Canada,Ottawa,ON,k1y4h7,pittsburgh,Pennsylvania,6,,Female,Black/African-American,It sold all its products,Repay the balance of the loan and interest.,$4 ,Decision-making power for product design.,You will be able to calculate your company's profits.,Receiving money with no other requirements.,Expenses + Profit = Revenue,Profit.,Make sure your company has the best commercial.,Sell the product to your customers.,All of the above.,4,2,4,4,2,4,4,4,4,4,4,4,4,4,1,4,,that working togthier is a key,  i dont remeber,nothing really,18
6431,1/29/2015 15:37,1/29/2015 15:45,Complete,Canada,Ottawa,ON,k1y4h7,Bridgeport,Connecticut,6,,Male,Black/African-American,It earned more money in revenue than it spent on expenses,Just pay interest on the loan.,$8 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Making a promise to pay back the venture capitalist.,Expenses + Profit = Revenue,Profit.,Help increase sales of your product.,Decide how the product will look.,The quality of the product.,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,,To work with other,that it is good,I keep money,27
6432,1/29/2015 21:31,1/29/2015 21:42,Complete,United States,Meridian,ID,83642,Nyssa,Oregon,3,,Female,Caucasian,It earned more money in revenue than it spent on expenses,Just repay balance of the loan.,$5 ,Decision-making power for product design.,You will know how much money you spent on expenses.,Taking out a loan from the venture capitalist.,Revenue - Expenses = Profit (or Loss),Revenue.,Demonstrate why your company and its products are special.,Make the product quickly and with limited waste.,The quality of the product.,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,a,b,c,36
6433,1/30/2015 18:49,1/30/2015 19:03,Complete,United States,Santa Rosa,CA,95407,Petaluma,California,6,,Male,Hispanic,It sold all its products,Just repay balance of the loan.,$8 ,A portion of company products and services.,You will be better able to make informed financial decisions.,Making a promise to pay back the venture capitalist.,Rent - Interest = Profit (or Loss),Capital.,Make sure your company has the best commercial.,Promote the product to your customers.,All of the above.,3,5,4,5,5,4,5,2,5,3,4,3,4,5,3,4,,You can work with others,don't b e bossy,nothing ,9
6434,1/30/2015 18:49,1/30/2015 18:54,Complete,United States,Santa Rosa,CA,95407,petaluma,California,5,,Male,Other/Multi-Racial,It earned the most revenue during sales,Just repay balance of the loan.,$5 ,Shares of stock in the company and a vote in decision-making.,You will be able to calculate your company's profits.,Taking out a loan from the venture capitalist.,Expenses + Profit = Revenue,Revenue.,Make sure your company has the best commercial.,Make the product quickly and with limited waste.,How popular the item/style might be.,2,2,4,4,5,1,2,3,3,2,1,2,3,2,1,2,,cool,cool,cool,27
6435,1/30/2015 18:49,1/30/2015 18:53,Complete,United States,Santa Rosa,CA,95407,petalum,California,6,,Male,Other/Multi-Racial,It earned the most revenue during sales,Give the bank shares of stock.,$8 ,Decision-making power for product design.,You can prevent your company from losing money.,Losing a part of the ownership of the company in exchange for money.,Rent - Interest = Profit (or Loss),Profit.,Help increase sales of your product.,Decide how the product will look.,"The cost of the supplies to make the product, including operating costs for the business.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,work,work,work,9
6437,1/30/2015 18:50,1/30/2015 18:57,Complete,United States,Santa Rosa,CA,95407,PETALUMA,California,5,,Male,Hispanic,It earned the most revenue during sales,Just repay balance of the loan.,$4 ,Decision-making power for product design.,You can prevent your company from losing money.,Losing a part of the ownership of the company in exchange for money.,Revenue - Expenses = Profit (or Loss),Cash on hand.,Demonstrate why your company and its products are special.,Promote the product to your customers.,The amount of time it took to make the product.,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,HAVEING FUN,A GOOD LEADER,BUYING GOOD STUFF ,18
6438,1/30/2015 18:49,1/30/2015 18:59,Complete,United States,Santa Rosa,CA,95407,Petaluma,California,4,,Female,Hispanic,It sold all its products,Just pay interest on the loan.,$5 ,Shares of stock in the company and a vote in decision-making.,You will be able to calculate your company's profits.,Receiving money with no other requirements.,Rent - Interest = Profit (or Loss),Profit.,Demonstrate why your company and its products are special.,Sell the product to your customers.,"The cost of the supplies to make the product, including operating costs for the business.",4,3,3,2,3,2,4,2,2,3,5,4,1,2,1,2,,I be nice to poeple,I learn to be nice,$1 ,9
6439,1/30/2015 18:50,1/30/2015 18:58,Complete,United States,Santa Rosa,CA,95407,petaluma,California,4,,Male,Hispanic,It sold all its products,Give the bank shares of stock.,$4 ,Decision-making power for product design.,All of the above.,Receiving money with no other requirements.,Rent - Interest = Profit (or Loss),Capital.,Demonstrate why your company and its products are special.,Promote the product to your customers.,The amount of time it took to make the product.,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5,,i leared that its is hard to make to do braclets,lots of stuff,to get lots of bizbucks ,9
6440,1/30/2015 18:49,1/30/2015 19:05,Complete,,,,,Petaluma,California,6,,Female,Hispanic,It sold all its products,Just repay balance of the loan.,$8 ,A portion of company products and services.,You will know how much money you spent on expenses.,Taking out a loan from the venture capitalist.,Revenue - Expenses = Profit (or Loss),Capital.,Help increase sales of your product.,Sell the product to your customers.,"The cost of the supplies to make the product, including operating costs for the business.",4,4,4,4,3,4,3,3,4,3,3,4,4,4,4,3,,We all can help each other . ,To always let your group share their opinion . ,Every one has to agree what your doing . ,9
6441,1/30/2015 18:49,1/30/2015 19:11,Complete,United States,Santa Rosa,CA,95407,Petaluma,California,4,,Female,Hispanic,It earned the most revenue during sales,Just repay balance of the loan.,$4 ,Shares of stock in the company and a vote in decision-making.,You can prevent your company from losing money.,Taking out a loan from the venture capitalist.,Revenue - Expenses = Profit (or Loss),Profit.,Introduce your customers to your logo and slogan.,Sell the product to your customers.,How popular the item/style might be.,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,,that it is importent to don't be bossy and lisen to others ideas.,you have to be responsible.,I have to be careful with it.,18
6442,1/30/2015 18:51,1/30/2015 19:03,Complete,United States,Santa Rosa,CA,95407,Petaluma,California,6,,Male,Other/Multi-Racial,It sold all its products,Repay the balance of the loan and interest.,$8 ,Shares of stock in the company and a vote in decision-making.,You will be able to calculate your company's profits.,Taking out a loan from the venture capitalist.,Rent - Interest = Profit (or Loss),Profit.,Help increase sales of your product.,Sell the product to your customers.,The quality of the product.,4,1,4,4,1,4,1,2,4,5,1,3,5,1,4,4,,that teamwork is important and with get things done faster and get a good grade,im not really the leader type so i dont know,i never been given money before,18
6443,1/30/2015 18:56,1/30/2015 19:13,Complete,United States,Santa Rosa,CA,95407,Petaluma,California,6,,Female,Caucasian,It earned more money in revenue than it spent on expenses,Repay the balance of the loan and interest.,$9 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Losing a part of the ownership of the company in exchange for money.,Revenue - Expenses = Profit (or Loss),Profit.,All of the above.,Make the product quickly and with limited waste.,All of the above.,5,5,5,4,5,4,5,5,4,4,4,4,5,5,4,5,,I have learned that it important to let EVERYONE contribute ideas and thoughts into your cause/problem/ideas.  I have also learned that you need to be able to have an open mind to other people's ideas and here them out before coming to a decision.,"I have learned that you can't ever COMPLETELY take over a group, and that you have to let other people talk and contribute ideas. You can't be bossy and mean, you ALWAYS have to be kind.","I know that you have to keep track of how much money you make, spend etc.  You also have to sell things at a good, fair price so that you get lots of money and lots of customers.",90
6449,2/4/2015 19:07,2/4/2015 19:57,Complete,United States,Auburn Hills,MI,48321,Reno,Nevada,4,,Female,Other/Multi-Racial,It earned more money in revenue than it spent on expenses,Repay the balance of the loan and interest.,$4 ,A promise to repay the loan plus interest.,All of the above.,Taking out a loan from the venture capitalist.,Revenue - Expenses = Profit (or Loss),Profit.,All of the above.,Make the product quickly and with limited waste.,All of the above.,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,,"   During school, I have learned the importance of business, how to do it and all the other key things to jobs. ","   I have learned in school that having leadership is a key trait in business.  If you don't have it, there is a 50% chance failure.  Plus, being president is my dream! ",   I know that you have to keep track of your finances for many reasons and to pick the right price so you can split the profit fairly.,63
6450,2/5/2015 10:08,2/5/2015 10:26,Complete,Canada,Ottawa,ON,k1y4h7,Bridgeport,Connecticut,6,,Female,Black/African-American,It earned the most revenue during sales,Repay the balance of the loan and interest.,$9 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Losing a part of the ownership of the company in exchange for money.,Expenses + Profit = Revenue,Profit.,Demonstrate why your company and its products are special.,Sell the product to your customers.,The amount of time it took to make the product.,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,4,,That it can be fun and it can be good with people that agree to your ideas and being together as a communitiy,Yes because Great Oaks Charter school helped me notice that its okay to be who you are and standing up for others,I can give money count money giving change back and exchanging money,45
6451,2/5/2015 10:11,2/5/2015 10:19,Complete,Canada,Ottawa,ON,k1y4h7,Bridgeport,Connecticut,6,,Female,Black/African-American,It earned more money in revenue than it spent on expenses,Just repay balance of the loan.,$8 ,Shares of stock in the company and a vote in decision-making.,You can prevent your company from losing money.,Receiving money with no other requirements.,Expenses x Revenue = Profit,Revenue.,All of the above.,Promote the product to your customers.,"The cost of the supplies to make the product, including operating costs for the business.",3,4,4,3,3,3,3,4,4,2,4,4,4,4,4,4,,something ,something,idk,36
6452,2/5/2015 10:37,2/5/2015 10:44,Complete,Canada,Ottawa,ON,k1y4h7,Bridgeport,Connecticut,6,,Male,Decline to Respond,It sold all its products,Just repay balance of the loan.,$8 ,Shares of stock in the company and a vote in decision-making.,All of the above.,Losing a part of the ownership of the company in exchange for money.,Rent - Interest = Profit (or Loss),Profit.,All of the above.,Sell the product to your customers.,All of the above.,4,5,3,4,5,5,4,5,3,4,4,4,4,3,4,4,,to work and do what the teacher tells us to do ,to be a leader not a follower,not that much,45
